intento: 54 tiempo: 0.026 [0.0241623013481963 0.00182202179854995 0.00344351355290974 0.00251572204300516 0.00259294116623377 0.00243372607625412 0.00305783999018922 0.00183002380884454 0.00313441226924708 0.00262122735501182;0.00182202179854995 0.0242609123247944 0.00294957038784979 0.00208302050756065 0.00199132927059521 0.00248428443754667 0.00230682638425508 0.00292312328929248 0.00263013480342299 0.00259275364466916;0.00344351355290974 0.00294957038784979 0.0264400788812561 0.00269522514167309 0.00304757297506002 0.0021965376676348 0.00312519163146789 0.00222537168637783 0.00342134618860724 0.00345055812826;0.00251572204300516 0.00208302050756065 0.00269522514167309 0.0240251167416795 0.00227527181415285 0.00263512251725274 0.00261021286439081 0.00248065782083073 0.00306857956936077 0.00267498432596844;0.00259294116623377 0.00199132927059521 0.00304757297506002 0.00227527181415285 0.0247970156499608 0.00233149730329012 0.00262573795960023 0.00284495519485109 0.00228148800795166 0.00236559420751072;0.00243372607625412 0.00248428443754667 0.0021965376676348 0.00263512251725274 0.00233149730329012 0.024394969905087 0.00246306119075606 0.00288353707878999 0.00240645533553275 0.00232816560420109;0.00305783999018922 0.00230682638425508 0.00312519163146789 0.00261021286439081 0.00262573795960023 0.00246306119075606 0.0246386914598412 0.00248143920205729 0.00226923307720224 0.00342643492161088;0.00183002380884454 0.00292312328929248 0.00222537168637783 0.00248065782083073 0.00284495519485109 0.00288353707878999 0.00248143920205729 0.0251029748488132 0.00259456227839159 0.0029163570847729;0.00313441226924708 0.00263013480342299 0.00342134618860724 0.00306857956936077 0.00228148800795166 0.00240645533553275 0.00226923307720224 0.00259456227839159 0.0263544411108063 0.00312272445907828;0.00262122735501182 0.00259275364466916 0.00345055812826 0.00267498432596844 0.00236559420751072 0.00232816560420109 0.00342643492161088 0.0029163570847729 0.00312272445907828 0.0258610923047776]
intento: 56 tiempo: 0.029 [0.0215114705810522 0.00210139931540274 0.00200189769892112 0.00191956382363107 0.0017274267506581 0.00230658738489634 0.00210896493406313 0.00241905764297662 0.00226380351244915 0.00168857601442772;0.00210139931540274 0.0223630804706915 0.00244827303819077 0.00249202240767431 0.00231367249767144 0.00224770262489061 0.00231999614748568 0.00211983086024273 0.0026991133075943 0.00198437044168041;0.00200189769892112 0.00244827303819077 0.022221570755614 0.00205917888916271 0.0019833949028303 0.00201986641682361 0.00240694070422227 0.00258546150363405 0.00229913463173624 0.0021059981878179;0.00191956382363107 0.00249202240767431 0.00205917888916271 0.0216359789645542 0.00227509211766578 0.00232143543970191 0.00231529670136581 0.00151213526662353 0.00229765761925686 0.00260586686308321;0.0017274267506581 0.00231367249767144 0.0019833949028303 0.00227509211766578 0.022261984537709 0.00213946250909656 0.0025428992399498 0.00128815650712788 0.00272441166195363 0.00207694550021909;0.00230658738489634 0.00224770262489061 0.00201986641682361 0.00232143543970191 0.00213946250909656 0.0226662195983695 0.00305153127978469 0.00244019751103744 0.00203362010446706 0.00241638023033302;0.00210896493406313 0.00231999614748568 0.00240694070422227 0.00231529670136581 0.0025428992399498 0.00305153127978469 0.0225737263073034 0.00216228519095387 0.0024401755008224 0.00210234442089851;0.00241905764297662 0.00211983086024273 0.00258546150363405 0.00151213526662353 0.00128815650712788 0.00244019751103744 0.00216228519095387 0.0224169642316493 0.00234964030555421 0.00201395731509094;0.00226380351244915 0.0026991133075943 0.00229913463173624 0.00229765761925686 0.00272441166195363 0.00203362010446706 0.0024401755008224 0.00234964030555421 0.0221985031468411 0.00261556169667449;0.00168857601442772 0.00198437044168041 0.0021059981878179 0.00260586686308321 0.00207694550021909 0.00241638023033302 0.00210234442089851 0.00201395731509094 0.00261556169667449 0.0222607521052998]
intento: 58 tiempo: 0.026 [0.0222642337237063 0.00246461223094754 0.00167829571750846 0.00237669642088109 0.00196723035123826 0.00249883163532087 0.00240471750958619 0.00187947910439196 0.00209276954688324 0.00243181843303562;0.00246461223094754 0.0220038159816667 0.002430696690735 0.00203859493446174 0.00252370986539222 0.00221771961667482 0.0025288039647707 0.00195214582147011 0.00208046698275918 0.00165864363705507;0.00167829571750846 0.002430696690735 0.0223091726145275 0.00312020106537108 0.00234573193272647 0.00201487809757525 0.00249671147686262 0.00219601233085316 0.00219118156293269 0.00207112376911739;0.00237669642088109 0.00203859493446174 0.00312020106537108 0.0228636094151198 0.00279264769179742 0.00192793583884361 0.00283377629634799 0.00188084759763086 0.00213253079696403 0.00324205401017248;0.00196723035123826 0.00252370986539222 0.00234573193272647 0.00279264769179742 0.022549155764239 0.00212407248602142 0.00210256957687443 0.00210940464350797 0.00245726970440462 0.00301651667888993;0.00249883163532087 0.00221771961667482 0.00201487809757525 0.00192793583884361 0.00212407248602142 0.0231530850780466 0.00232250736684926 0.00171419389823399 0.00222226212723654 0.00204822980107634;0.00240471750958619 0.0025288039647707 0.00249671147686262 0.00283377629634799 0.00210256957687443 0.00232250736684926 0.0223775306369095 0.00184735300280583 0.00173342497242381 0.00248892992203525;0.00187947910439196 0.00195214582147011 0.00219601233085316 0.00188084759763086 0.00210940464350797 0.00171419389823399 0.00184735300280583 0.0219295500101539 0.00229097766078118 0.00238793949169094;0.00209276954688324 0.00208046698275918 0.00219118156293269 0.00213253079696403 0.00245726970440462 0.00222226212723654 0.00173342497242381 0.00229097766078118 0.0219033650757297 0.00237366152039761;0.00243181843303562 0.00165864363705507 0.00207112376911739 0.00324205401017248 0.00301651667888993 0.00204822980107634 0.00248892992203525 0.00238793949169094 0.00237366152039761 0.0232048941728215]
intento: 60 tiempo: 0.024 [0.0240161890901404 0.00274867934632722 0.0023273301613855 0.00305151594314355 0.0025337156995443 0.00266572980274182 0.00276889628192204 0.00248909862004106 0.00270644030600155 0.00202676527512871;0.00274867934632722 0.0220599447044973 0.00229943034500399 0.00276909278833382 0.00182468602588816 0.00207697748007536 0.00184916150491942 0.0021787184389791 0.00258225583854663 0.00188418716503842;0.0023273301613855 0.00229943034500399 0.0224168428470175 0.00198372398329527 0.00143564912653531 0.00252108777317385 0.00238176990908953 0.00222850839808138 0.00227762920362161 0.00229854642344792;0.00305151594314355 0.00276909278833382 0.00198372398329527 0.0223253746106667 0.00164442608664529 0.00229681454611056 0.00260433466575962 0.00245904508914954 0.00259518214735108 0.0022341876935973;0.0025337156995443 0.00182468602588816 0.00143564912653531 0.00164442608664529 0.0224246685036918 0.00188121564083352 0.00227891663146476 0.00245584743779049 0.00215111702419292 0.00171215320926292;0.00266572980274182 0.00207697748007536 0.00252108777317385 0.00229681454611056 0.00188121564083352 0.0235201893802033 0.00246918983542176 0.00298752165151084 0.00228169091864411 0.00222978203154584;0.00276889628192204 0.00184916150491942 0.00238176990908953 0.00260433466575962 0.00227891663146476 0.00246918983542176 0.02364156908938 0.00235698882375806 0.00211323043040295 0.0022148698919671;0.00248909862004106 0.0021787184389791 0.00222850839808138 0.00245904508914954 0.00245584743779049 0.00298752165151084 0.00235698882375806 0.0230810475079637 0.00244311052839525 0.00225554803098639;0.00270644030600155 0.00258225583854663 0.00227762920362161 0.00259518214735108 0.00215111702419292 0.00228169091864411 0.00211323043040295 0.00244311052839525 0.0230892063389566 0.00243080415419636;0.00202676527512871 0.00188418716503842 0.00229854642344792 0.0022341876935973 0.00171215320926292 0.00222978203154584 0.0022148698919671 0.00225554803098639 0.00243080415419636 0.0228625042927063]
intento: 62 tiempo: 0.028 [0.022626121567096 0.00151043424113885 0.00268310701433733 0.00186088777188004 0.00249039366328394 0.00258425987199394 0.0024457730755348 0.00246391894778922 0.00215514680508329 0.00254596871560408;0.00151043424113885 0.0213110562278025 0.00167062512970944 0.0013600132347541 0.00194904647999648 0.00127268310638086 0.00149121416865331 0.00189303376362717 0.00156396152956625 0.00130751325938392;0.00268310701433733 0.00167062512970944 0.0216029556987061 0.00265959075082127 0.00205468675311221 0.00224891346891866 0.00220419817345845 0.00290576913097541 0.00188139853130873 0.00234891993070938;0.00186088777188004 0.0013600132347541 0.00265959075082127 0.0211857973727573 0.00242138243271393 0.00174923771773543 0.00228418644310158 0.00241561208734824 0.00178624857150305 0.00249031642636208;0.00249039366328394 0.00194904647999648 0.00205468675311221 0.00242138243271393 0.0220488082800169 0.00200848449412596 0.00145818976801727 0.00235080005823732 0.00200996650677292 0.00257137716963323;0.00258425987199394 0.00127268310638086 0.00224891346891866 0.00174923771773543 0.00200848449412596 0.0227845597320201 0.00195661741262958 0.00266924290948586 0.00219585573964966 0.00247469645598774;0.0024457730755348 0.00149121416865331 0.00220419817345845 0.00228418644310158 0.00145818976801727 0.00195661741262958 0.0218748197761845 0.00193051571925302 0.00242639138865873 0.00247356175576365;0.00246391894778922 0.00189303376362717 0.00290576913097541 0.00241561208734824 0.00235080005823732 0.00266924290948586 0.00193051571925302 0.0226863881792271 0.00303152683029775 0.00220280824966901;0.00215514680508329 0.00156396152956625 0.00188139853130873 0.00178624857150305 0.00200996650677292 0.00219585573964966 0.00242639138865873 0.00303152683029775 0.0215654364802633 0.00180306450007165;0.00254596871560408 0.00130751325938392 0.00234891993070938 0.00249031642636208 0.00257137716963323 0.00247469645598774 0.00247356175576365 0.00220280824966901 0.00180306450007165 0.0221432900533892]
intento: 64 tiempo: 0.032 [0.0212960976955579 0.00271174551042688 0.00235401170193978 0.00201199834608371 0.00263279786317099 0.00275946879579593 0.00198543258562512 0.00197297160716987 0.00257595915295409 0.00246868684792973;0.00271174551042688 0.0233788616488818 0.00233143154263264 0.00182069441620663 0.00277972007658926 0.00268636634600986 0.00272899117076457 0.00233485456280365 0.0020236763892069 0.00291795419278905;0.00235401170193978 0.00233143154263264 0.0220364813650378 0.00163509376000737 0.00252709002682344 0.00283569385747418 0.00207981550738148 0.00238580861287268 0.00188892218019024 0.00192344445294274;0.00201199834608371 0.00182069441620663 0.00163509376000737 0.0212759674949952 0.00174931220528802 0.00209302765498862 0.00215954314368386 0.00216512838337763 0.00218399231954289 0.00167094925114929;0.00263279786317099 0.00277972007658926 0.00252709002682344 0.00174931220528802 0.0226292050829368 0.00268334864118828 0.00218194512032328 0.00197586049500781 0.00227599199690506 0.00235637824667772;0.00275946879579593 0.00268636634600986 0.00283569385747418 0.00209302765498862 0.00268334864118828 0.022603222866872 0.00165735916437082 0.0025751294739945 0.00278195878687043 0.00236473303490029;0.00198543258562512 0.00272899117076457 0.00207981550738148 0.00215954314368386 0.00218194512032328 0.00165735916437082 0.0220186971941388 0.00176757144399623 0.00213635366533033 0.00220453070950905;0.00197297160716987 0.00233485456280365 0.00238580861287268 0.00216512838337763 0.00197586049500781 0.0025751294739945 0.00176757144399623 0.0215052392772103 0.00236834329078555 0.00236521240095208;0.00257595915295409 0.0020236763892069 0.00188892218019024 0.00218399231954289 0.00227599199690506 0.00278195878687043 0.00213635366533033 0.00236834329078555 0.0217340336137598 0.00226957981169887;0.00246868684792973 0.00291795419278905 0.00192344445294274 0.00167094925114929 0.00235637824667772 0.00236473303490029 0.00220453070950905 0.00236521240095208 0.00226957981169887 0.022346277282741]
intento: 66 tiempo: 0.025 [0.0205838049577491 0.00173014758083645 0.00203293098728688 0.00217653628078022 0.00121599430068634 0.00182995526432075 0.00184359510096188 0.00160896408283557 0.00139468413932188 0.00238557456082175;0.00173014758083645 0.0212667071157944 0.00231477068727199 0.00252530455162399 0.00180200971516653 0.00211909309524563 0.00201913239640605 0.00223257151532075 0.00167198855514856 0.00254170280735654;0.00203293098728688 0.00231477068727199 0.0210186124776096 0.00245468770548987 0.0014354860809787 0.00202416010384229 0.00195685212325395 0.00231343495221453 0.00230482081713901 0.00180357652836798;0.00217653628078022 0.00252530455162399 0.00245468770548987 0.0205280720027584 0.00217078419218959 0.00211550078712541 0.00194029035127167 0.00249456434716344 0.00199807206278178 0.0022590818618284;0.00121599430068634 0.00180200971516653 0.0014354860809787 0.00217078419218959 0.0212416634423327 0.00150806811999936 0.00188947241533004 0.0022299676013148 0.00168401453874998 0.00264884899564833;0.00182995526432075 0.00211909309524563 0.00202416010384229 0.00211550078712541 0.00150806811999936 0.0200551521415641 0.00240145197341362 0.00168132066976054 0.00222817805735983 0.00176942575455808;0.00184359510096188 0.00201913239640605 0.00195685212325395 0.00194029035127167 0.00188947241533004 0.00240145197341362 0.02105351625873 0.00227575939158375 0.00250875571155881 0.00261697103854013;0.00160896408283557 0.00223257151532075 0.00231343495221453 0.00249456434716344 0.0022299676013148 0.00168132066976054 0.00227575939158375 0.0213076186202716 0.00167350384295232 0.00263412220326837;0.00139468413932188 0.00167198855514856 0.00230482081713901 0.00199807206278178 0.00168401453874998 0.00222817805735983 0.00250875571155881 0.00167350384295232 0.0211249545603554 0.00197754371040646;0.00238557456082175 0.00254170280735654 0.00180357652836798 0.0022590818618284 0.00264884899564833 0.00176942575455808 0.00261697103854013 0.00263412220326837 0.00197754371040646 0.0211493862733651]
intento: 68 tiempo: 0.032 [0.0209773083475814 0.00166087677053547 0.00159808005053458 0.0017134778873042 0.00240135968156805 0.00220769502515182 0.00194903012937038 0.00217855474411324 0.00231178107317444 0.00269227642620753;0.00166087677053547 0.0207731836286961 0.00188960723086053 0.0020686446432609 0.00224387743717671 0.00141935999516507 0.00177239447430419 0.00213793657923449 0.00213655849726261 0.0021635534731951;0.00159808005053458 0.00188960723086053 0.0206580167188786 0.00204293236521561 0.00199910896394484 0.00150231167574806 0.00182086285944855 0.00217001034663148 0.00218999010113268 0.0016436079492609;0.0017134778873042 0.0020686446432609 0.00204293236521561 0.0217188702838137 0.00192353406994202 0.00209053499151688 0.00236842439623324 0.00274967617074878 0.00288068385105334 0.00233148703833031;0.00240135968156805 0.00224387743717671 0.00199910896394484 0.00192353406994202 0.0218763236907253 0.00229118899222981 0.00174328236581902 0.00214196195685813 0.00283424738353836 0.00233645339466722;0.00220769502515182 0.00141935999516507 0.00150231167574806 0.00209053499151688 0.00229118899222981 0.0205497406704915 0.00148637319573777 0.00197501555545465 0.00228298179621524 0.00175715527349675;0.00194903012937038 0.00177239447430419 0.00182086285944855 0.00236842439623324 0.00174328236581902 0.00148637319573777 0.0208009777488566 0.00210094789860397 0.00184240276033616 0.00185768799665474;0.00217855474411324 0.00213793657923449 0.00217001034663148 0.00274967617074878 0.00214196195685813 0.00197501555545465 0.00210094789860397 0.0219312682096957 0.00211878560012972 0.0020624947432048;0.00231178107317444 0.00213655849726261 0.00218999010113268 0.00288068385105334 0.00283424738353836 0.00228298179621524 0.00184240276033616 0.00211878560012972 0.0219768606594226 0.00231349114562938;0.00269227642620753 0.0021635534731951 0.0016436079492609 0.00233148703833031 0.00233645339466722 0.00175715527349675 0.00185768799665474 0.0020624947432048 0.00231349114562938 0.0210156568752721]
intento: 70 tiempo: 0.027 [0.0229800636888504 0.00237589612941863 0.00180462625288402 0.00205032611807723 0.00208113488458092 0.00194686618797158 0.00234128138309084 0.00210406383263806 0.00220419290584206 0.00282289889192859;0.00237589612941863 0.0218533035757023 0.00151492474508526 0.00208655734639741 0.00170091022795361 0.00173846924269962 0.00230056434803636 0.00241085612709637 0.00187753359628823 0.00268619421252376;0.00180462625288402 0.00151492474508526 0.0229072631595039 0.00239009497077157 0.00258621381628049 0.00254068171681411 0.00203405235842947 0.00240658608227188 0.00196867751873693 0.00235733885745061;0.00205032611807723 0.00208655734639741 0.00239009497077157 0.0219536280345987 0.0019046762062976 0.00198588646963289 0.00273370608359797 0.00217558543884743 0.0021733858415412 0.00313353049999184;0.00208113488458092 0.00170091022795361 0.00258621381628049 0.0019046762062976 0.0218553994955475 0.00222826316906292 0.00212197728124863 0.00235021485344491 0.00193597979446473 0.0025676453826432;0.00194686618797158 0.00173846924269962 0.00254068171681411 0.00198588646963289 0.00222826316906292 0.0220062385475148 0.00208457484685101 0.00304381810116262 0.00206750870340581 0.00197204665548975;0.00234128138309084 0.00230056434803636 0.00203405235842947 0.00273370608359797 0.00212197728124863 0.00208457484685101 0.0223168389465317 0.00199687556114955 0.00246278111051299 0.00256196962077091;0.00210406383263806 0.00241085612709637 0.00240658608227188 0.00217558543884743 0.00235021485344491 0.00304381810116262 0.00199687556114955 0.0226719199045923 0.00233341012567393 0.00287961515107928;0.00220419290584206 0.00187753359628823 0.00196867751873693 0.0021733858415412 0.00193597979446473 0.00206750870340581 0.00246278111051299 0.00233341012567393 0.0232285652735417 0.00312330139297504;0.00282289889192859 0.00268619421252376 0.00235733885745061 0.00313353049999184 0.0025676453826432 0.00197204665548975 0.00256196962077091 0.00287961515107928 0.00312330139297504 0.0227155977009498]
intento: 72 tiempo: 0.032 [0.0209031839472074 0.00160946965096187 0.00250269174519312 0.00190200566029774 0.00241947169177569 0.00216597668412822 0.00163854255141829 0.00215825088145825 0.00125354559505064 0.00199125456989469;0.00160946965096187 0.0205160589048973 0.00238486062799118 0.00220767514907685 0.00198818747800717 0.00173583483592275 0.00141765334794712 0.00162847007757152 0.0018583587707285 0.0016365374950848;0.00250269174519312 0.00238486062799118 0.0216182781739499 0.00217224645253458 0.00227350930378267 0.00277586635864894 0.00212098046064368 0.00214942589290045 0.00237164470051674 0.00165391934743585;0.00190200566029774 0.00220767514907685 0.00217224645253458 0.0207560259704617 0.00222628596092898 0.00200171369402654 0.00171510870761623 0.00223281790031222 0.00186861239940303 0.00212396498976733;0.00241947169177569 0.00198818747800717 0.00227350930378267 0.00222628596092898 0.0212268149943765 0.00240474589304559 0.00229395993101524 0.00224096048192975 0.00163458387678982 0.00239443496682899;0.00216597668412822 0.00173583483592275 0.00277586635864894 0.00200171369402654 0.00240474589304559 0.0213142865922943 0.00197546991736889 0.00210689228458638 0.00206500488345049 0.00196316435582411;0.00163854255141829 0.00141765334794712 0.00212098046064368 0.00171510870761623 0.00229395993101524 0.00197546991736889 0.0201650722612062 0.00173354738792388 0.00158097594022075 0.0019766075563783;0.00215825088145825 0.00162847007757152 0.00214942589290045 0.00223281790031222 0.00224096048192975 0.00210689228458638 0.00173354738792388 0.0201461402747403 0.00191229232103836 0.00227497014863085;0.00125354559505064 0.0018583587707285 0.00237164470051674 0.00186861239940303 0.00163458387678982 0.00206500488345049 0.00158097594022075 0.00191229232103836 0.0205558999862894 0.0019144356521282;0.00199125456989469 0.0016365374950848 0.00165391934743585 0.00212396498976733 0.00239443496682899 0.00196316435582411 0.0019766075563783 0.00227497014863085 0.0019144356521282 0.0202802292317893]
intento: 74 tiempo: 0.025 [0.020557852189131 0.00194457863913357 0.00187818601621324 0.00232732580858502 0.00162824472270034 0.00198681083369559 0.00181491635432677 0.00161496557057019 0.00223548484961332 0.00191980855663184;0.00194457863913357 0.0209331699455793 0.00235617164264871 0.00213259165110835 0.00263781719447846 0.00226527493683838 0.00233915669406185 0.00169881140041217 0.00203403569214173 0.00214255440856934;0.00187818601621324 0.00235617164264871 0.0199659721814759 0.00174699236140515 0.00182089891571093 0.0018666649288529 0.00210625545064384 0.00190123545082243 0.00246336162566898 0.00206624248916827;0.00232732580858502 0.00213259165110835 0.00174699236140515 0.0200951093029019 0.00226568388747779 0.00192465153406292 0.00209144009118875 0.00206677987086937 0.00246469579272965 0.00213814714991624;0.00162824472270034 0.00263781719447846 0.00182089891571093 0.00226568388747779 0.020453723485283 0.00226249003510622 0.00243831061081017 0.00141857712805049 0.00205736929607203 0.00210941860521726;0.00198681083369559 0.00226527493683838 0.0018666649288529 0.00192465153406292 0.00226249003510622 0.0197343978868242 0.00239390569923059 0.00168992269267339 0.00184010215151116 0.00210658121082649;0.00181491635432677 0.00233915669406185 0.00210625545064384 0.00209144009118875 0.00243831061081017 0.00239390569923059 0.0203388999978925 0.00182343552551319 0.00220673821562322 0.0023751796948744;0.00161496557057019 0.00169881140041217 0.00190123545082243 0.00206677987086937 0.00141857712805049 0.00168992269267339 0.00182343552551319 0.0199509191296442 0.00156778851068043 0.00123784963166316;0.00223548484961332 0.00203403569214173 0.00246336162566898 0.00246469579272965 0.00205736929607203 0.00184010215151116 0.00220673821562322 0.00156778851068043 0.0203365066307276 0.00242127572847759;0.00191980855663184 0.00214255440856934 0.00206624248916827 0.00213814714991624 0.00210941860521726 0.00210658121082649 0.0023751796948744 0.00123784963166316 0.00242127572847759 0.0210156822103227]
intento: 76 tiempo: 0.024 [0.0216169996120461 0.00208043561871535 0.00246101527169362 0.00235558308642877 0.00185318238592846 0.00213158175448263 0.00228709373715228 0.00246634684035071 0.00236960433548495 0.00232780938885021;0.00208043561871535 0.0203243770849852 0.00210530043477897 0.00234421599722534 0.00171998823571376 0.00173810384362608 0.00207315004540574 0.00233511149636266 0.00188202410965779 0.0024715569910222;0.00246101527169362 0.00210530043477897 0.0205561514273704 0.00167264673539002 0.00160102949334087 0.00152632544634713 0.00226120133328012 0.00257716687988418 0.00184027922174553 0.00188323014930011;0.00235558308642877 0.00234421599722534 0.00167264673539002 0.0206677976394173 0.00169329525817867 0.00162073697010292 0.0016246965114377 0.00218836075808286 0.00183972852240809 0.0024018918176712;0.00185318238592846 0.00171998823571376 0.00160102949334087 0.00169329525817867 0.0196733276673877 0.00193265087318642 0.00170135575569043 0.00185867814756083 0.00162807072747985 0.00142832132444468;0.00213158175448263 0.00173810384362608 0.00152632544634713 0.00162073697010292 0.00193265087318642 0.0205428311319086 0.00170022205836967 0.00182590575499556 0.00185158559420849 0.00133260932420836;0.00228709373715228 0.00207315004540574 0.00226120133328012 0.0016246965114377 0.00170135575569043 0.00170022205836967 0.020805954603549 0.00237957295552388 0.0020033808368375 0.00213306743511247;0.00246634684035071 0.00233511149636266 0.00257716687988418 0.00218836075808286 0.00185867814756083 0.00182590575499556 0.00237957295552388 0.0205561296692576 0.00215718320106459 0.00257919350640887;0.00236960433548495 0.00188202410965779 0.00184027922174553 0.00183972852240809 0.00162807072747985 0.00185158559420849 0.0020033808368375 0.00215718320106459 0.0199587488836433 0.00186500989817066;0.00232780938885021 0.0024715569910222 0.00188323014930011 0.0024018918176712 0.00142832132444468 0.00133260932420836 0.00213306743511247 0.00257919350640887 0.00186500989817066 0.0206090867295978]
intento: 78 tiempo: 0.036 [0.0223632621758412 0.00268477987544228 0.00251658123540829 0.00271304771889 0.00272462847603777 0.00216537880425728 0.00230309546806464 0.00248433764702773 0.00221240965809056 0.00194161372106306;0.00268477987544228 0.0229281430466702 0.00223530657947082 0.00240059240319297 0.00293451366646193 0.00248770172793737 0.00228474825263157 0.00267552534012907 0.0030449513740077 0.00245786338878889;0.00251658123540829 0.00223530657947082 0.0231829396510689 0.00261188846947214 0.00257594355870919 0.00245666550639183 0.00293726391874753 0.00235162866816645 0.0027227650262114 0.00209794648293875;0.00271304771889 0.00240059240319297 0.00261188846947214 0.0235997878125726 0.00209693093248154 0.00253614642210861 0.00295668669171278 0.00282195779459675 0.00262114931807875 0.00241088305681612;0.00272462847603777 0.00293451366646193 0.00257594355870919 0.00209693093248154 0.0240308625402585 0.00223454321272442 0.0019969545662515 0.00227995011926617 0.00301567909942709 0.00261053232808089;0.00216537880425728 0.00248770172793737 0.00245666550639183 0.00253614642210861 0.00223454321272442 0.0225104878051457 0.00205163089326371 0.001594629240798 0.00281147563938326 0.00193916856271217;0.00230309546806464 0.00228474825263157 0.00293726391874753 0.00295668669171278 0.0019969545662515 0.00205163089326371 0.0232185771491757 0.0022331994486341 0.00302855675043232 0.00227698119520299;0.00248433764702773 0.00267552534012907 0.00235162866816645 0.00282195779459675 0.00227995011926617 0.001594629240798 0.0022331994486341 0.0233011496005886 0.00228653567150668 0.00221737394984477;0.00221240965809056 0.0030449513740077 0.0027227650262114 0.00262114931807875 0.00301567909942709 0.00281147563938326 0.00302855675043232 0.00228653567150668 0.0233983164519225 0.00235432410365287;0.00194161372106306 0.00245786338878889 0.00209794648293875 0.00241088305681612 0.00261053232808089 0.00193916856271217 0.00227698119520299 0.00221737394984477 0.00235432410365287 0.022535976140022]
intento: 80 tiempo: 0.025 [0.0235623848707926 0.00286999977521971 0.00187671517701293 0.00287382100709665 0.00222692025796473 0.00229108300876255 0.00268660891016107 0.00255830268612827 0.0025937691638022 0.00168828860602649;0.00286999977521971 0.0238882130231599 0.00197196520411683 0.00288938525999741 0.00269778981393691 0.00300054530909112 0.00247800477072993 0.00238907544964386 0.00250300118716361 0.00222243625065398;0.00187671517701293 0.00197196520411683 0.0231354233562872 0.00224337049195715 0.00208020647039967 0.00214976521154738 0.00211928158818063 0.00218400339974207 0.00148871036306071 0.00223749308810066;0.00287382100709665 0.00288938525999741 0.00224337049195715 0.0231639330219145 0.00183002776380973 0.00278513080247896 0.00274070212197015 0.0025092195726624 0.00229580660563663 0.00222010829255934;0.00222692025796473 0.00269778981393691 0.00208020647039967 0.00183002776380973 0.0226507395709238 0.00208753781587677 0.00218232173801891 0.00204027642639279 0.00205705992161984 0.00218185070521523;0.00229108300876255 0.00300054530909112 0.00214976521154738 0.00278513080247896 0.00208753781587677 0.0227074804683608 0.00200721251752285 0.00203277931450646 0.00212637576194789 0.00210490659502481;0.00268660891016107 0.00247800477072993 0.00211928158818063 0.00274070212197015 0.00218232173801891 0.00200721251752285 0.0233018011476268 0.00248614676045988 0.00232126554342217 0.00148500169858962;0.00255830268612827 0.00238907544964386 0.00218400339974207 0.0025092195726624 0.00204027642639279 0.00203277931450646 0.00248614676045988 0.0225620901572692 0.00283378862397164 0.00222632384860161;0.0025937691638022 0.00250300118716361 0.00148871036306071 0.00229580660563663 0.00205705992161984 0.00212637576194789 0.00232126554342217 0.00283378862397164 0.0226730428519799 0.00190027256258247;0.00168828860602649 0.00222243625065398 0.00223749308810066 0.00222010829255934 0.00218185070521523 0.00210490659502481 0.00148500169858962 0.00222632384860161 0.00190027256258247 0.0214592618897325]
intento: 82 tiempo: 0.025 [0.0220367664909594 0.00166572636710343 0.00153940246128272 0.00155980846146894 0.00227277470431361 0.00228584994421778 0.00250330590252463 0.00208871810056793 0.00214854880635507 0.00205504065096875;0.00166572636710343 0.0206186315807407 0.00220624838963389 0.00188450547622 0.00140339615590027 0.00138260148016961 0.00200318282204468 0.001803794353731 0.00157214018370141 0.00211228508529718;0.00153940246128272 0.00220624838963389 0.0213211038494432 0.00190844917808198 0.00216935946407211 0.00238221874666361 0.00225552054552821 0.00227885980826049 0.00154187859706241 0.00242220364366261;0.00155980846146894 0.00188450547622 0.00190844917808198 0.0207021757453268 0.00159844770506089 0.00143734413023693 0.00217460820196765 0.0017994572696327 0.0013745506220684 0.00210015683903072;0.00227277470431361 0.00140339615590027 0.00216935946407211 0.00159844770506089 0.0215045135390069 0.00224972111005218 0.00242962717640594 0.00160584088976644 0.00232297816993046 0.00234510537109077;0.00228584994421778 0.00138260148016961 0.00238221874666361 0.00143734413023693 0.00224972111005218 0.02137948730503 0.00219332170965192 0.00226485576812847 0.0020423458292722 0.00250708676042304;0.00250330590252463 0.00200318282204468 0.00225552054552821 0.00217460820196765 0.00242962717640594 0.00219332170965192 0.0224071226857171 0.00216941881631516 0.00210231966494607 0.00250357645389704;0.00208871810056793 0.001803794353731 0.00227885980826049 0.0017994572696327 0.00160584088976644 0.00226485576812847 0.00216941881631516 0.0214170143309463 0.00202991060467436 0.00239869516222055;0.00214854880635507 0.00157214018370141 0.00154187859706241 0.0013745506220684 0.00232297816993046 0.0020423458292722 0.00210231966494607 0.00202991060467436 0.0210258158759701 0.00207865301571036;0.00205504065096875 0.00211228508529718 0.00242220364366261 0.00210015683903072 0.00234510537109077 0.00250708676042304 0.00250357645389704 0.00239869516222055 0.00207865301571036 0.0214522941895842]
