intento: 42 tiempo: 0.017 [0.034354086882898 0.00651645143353315 0.00408342025202203 0.00526926854524861 0.00408471283433002 0.00494184747147908 0.0046814289664287;0.00651645143353315 0.0333559744430262 0.00540545435239732 0.00592405216330031 0.0060752116645048 0.00448180318381405 0.00497592081561069;0.00408342025202203 0.00540545435239732 0.0326926644925827 0.00441991569595286 0.00533474724863084 0.00520007801213686 0.00533705232357538;0.00526926854524861 0.00592405216330031 0.00441991569595286 0.0346718932668698 0.00455292824816099 0.00705904492080352 0.00399804096756265;0.00408471283433002 0.0060752116645048 0.00533474724863084 0.00455292824816099 0.0338753268885248 0.00493873294407337 0.00533600118010156;0.00494184747147908 0.00448180318381405 0.00520007801213686 0.00705904492080352 0.00493873294407337 0.0347801527598404 0.00519050818033163;0.0046814289664287 0.00497592081561069 0.00533705232357538 0.00399804096756265 0.00533600118010156 0.00519050818033163 0.0348556948198014]
intento: 44 tiempo: 0.017 [0.0390752737599492 0.00592870928794574 0.00695041274291 0.00452670290624392 0.00435746018760999 0.00582276864002374 0.00717389258264148;0.00592870928794574 0.0374781813450664 0.00552932227148717 0.00563184128832304 0.00494941402255418 0.00546505607793907 0.00632563650607079;0.00695041274291 0.00552932227148717 0.037314858163377 0.00687720775060588 0.00559923873887677 0.00704968970700636 0.00754238244864168;0.00452670290624392 0.00563184128832304 0.00687720775060588 0.0384359621338108 0.00636242512972565 0.00557196074473159 0.00883805409069563;0.00435746018760999 0.00494941402255418 0.00559923873887677 0.00636242512972565 0.0384082713005494 0.00728857507710239 0.00760566476069584;0.00582276864002374 0.00546505607793907 0.00704968970700636 0.00557196074473159 0.00728857507710239 0.038088499263734 0.00631770446998265;0.00717389258264148 0.00632563650607079 0.00754238244864168 0.00883805409069563 0.00760566476069584 0.00631770446998265 0.0411431712843297]
intento: 46 tiempo: 0.014 [0.0367369976144266 0.00371234326695262 0.00467369204666062 0.00535748894217114 0.0070237993847107 0.00392591804114751 0.00565694968478589;0.00371234326695262 0.0355452168390736 0.00404319386845444 0.00435334277126969 0.00394769475550354 0.00497864984223611 0.00521871667878464;0.00467369204666062 0.00404319386845444 0.0394256007709759 0.00672189214010561 0.00732258839317077 0.00548112598417575 0.00775266738905751;0.00535748894217114 0.00435334277126969 0.00672189214010561 0.0394700913878459 0.00608782084159376 0.00475228158985244 0.00581266170448423;0.0070237993847107 0.00394769475550354 0.00732258839317077 0.00608782084159376 0.041082051502506 0.00622487443813661 0.00752492316129471;0.00392591804114751 0.00497864984223611 0.00548112598417575 0.00475228158985244 0.00622487443813661 0.0376429650138157 0.00569633778743757;0.00565694968478589 0.00521871667878464 0.00775266738905751 0.00581266170448423 0.00752492316129471 0.00569633778743757 0.0376892713408904]
intento: 48 tiempo: 0.017 [0.0367273619760768 0.00585502719261871 0.00333416801385902 0.00586144798606278 0.00550284923953545 0.00336709739018784 0.00724217686435306;0.00585502719261871 0.0367689820076893 0.00481556346019264 0.00479968029828084 0.00600976753581463 0.00524205340311751 0.00696066150548195;0.00333416801385902 0.00481556346019264 0.034987622168991 0.00513841386724884 0.00489045266614358 0.0063463540708495 0.00495967062477458;0.00586144798606278 0.00479968029828084 0.00513841386724884 0.034807433241563 0.00499649755901878 0.0044918739304606 0.00457710871965516;0.00550284923953545 0.00600976753581463 0.00489045266614358 0.00499649755901878 0.0386448414878416 0.00643604741046098 0.0060492845305303;0.00336709739018784 0.00524205340311751 0.0063463540708495 0.0044918739304606 0.00643604741046098 0.0361720612903957 0.00478085006774352;0.00724217686435306 0.00696066150548195 0.00495967062477458 0.00457710871965516 0.0060492845305303 0.00478085006774352 0.0364172440238979]
intento: 50 tiempo: 0.015 [0.0409530458463988 0.00642804004025104 0.00733283155950605 0.00711085798520114 0.00662433699265195 0.00567617212374572 0.00709263090981379;0.00642804004025104 0.0393964388577023 0.00480378060848919 0.00725551550949123 0.00570938207891708 0.00660271593913683 0.00585215082092055;0.00733283155950605 0.00480378060848919 0.0386061595120999 0.00694165281188492 0.00526711128998667 0.00568782714931618 0.00588715676286487;0.00711085798520114 0.00725551550949123 0.00694165281188492 0.0421762721559801 0.00692058723038036 0.00549592094706007 0.00607456382455263;0.00662433699265195 0.00570938207891708 0.00526711128998667 0.00692058723038036 0.037473154830509 0.00445348382383203 0.0049123099998003;0.00567617212374572 0.00660271593913683 0.00568782714931618 0.00549592094706007 0.00445348382383203 0.0371057540768654 0.00623134553797361;0.00709263090981379 0.00585215082092055 0.00588715676286487 0.00607456382455263 0.0049123099998003 0.00623134553797361 0.0398472656842043]
intento: 52 tiempo: 0.017 [0.0348562993807094 0.00593402772124655 0.00588485966097714 0.0057571088127639 0.00466915558168231 0.00593043494115997 0.00589656324424932;0.00593402772124655 0.0319973414119111 0.0052214997007197 0.00429366416560599 0.00386307383544866 0.00388611031706162 0.00459167755659398;0.00588485966097714 0.0052214997007197 0.0315202264471307 0.00438886958395047 0.00365983244078719 0.0045372295987998 0.00328918591344214;0.0057571088127639 0.00429366416560599 0.00438886958395047 0.0302057068397994 0.00363389265760804 0.00442247072568209 0.00386647055559501;0.00466915558168231 0.00386307383544866 0.00365983244078719 0.00363389265760804 0.0301317772499883 0.00330801305098061 0.00327286778821401;0.00593043494115997 0.00388611031706162 0.0045372295987998 0.00442247072568209 0.00330801305098061 0.0307073976196293 0.00261873018563354;0.00589656324424932 0.00459167755659398 0.00328918591344214 0.00386647055559501 0.00327286778821401 0.00261873018563354 0.0319740782115087]
intento: 54 tiempo: 0.014 [0.0363133136514916 0.00424788206697224 0.00584084448043896 0.00461474316098218 0.00533815357497094 0.00440000485117313 0.00394153224353138;0.00424788206697224 0.0358705155965378 0.00626838421296183 0.00484527803852458 0.00594410687606106 0.00531256438669912 0.00385535204740005;0.00584084448043896 0.00626838421296183 0.0382135989752103 0.00551186169780052 0.00812614708646981 0.0065755066137708 0.00547640842039202;0.00461474316098218 0.00484527803852458 0.00551186169780052 0.0340019849985856 0.00652892162539569 0.00668057552342613 0.00427877861780087;0.00533815357497094 0.00594410687606106 0.00812614708646981 0.00652892162539569 0.0382277384892432 0.00663857083150131 0.00583321678210935;0.00440000485117313 0.00531256438669912 0.0065755066137708 0.00668057552342613 0.00663857083150131 0.0359139547691523 0.00489848138969411;0.00394153224353138 0.00385535204740005 0.00547640842039202 0.00427877861780087 0.00583321678210935 0.00489848138969411 0.0329363464712104]
intento: 56 tiempo: 0.02 [0.033752844423035 0.00492167847012311 0.00665755897138818 0.00664791764191382 0.00414475997275271 0.00388381876965102 0.00587549996802542;0.00492167847012311 0.0335576223016403 0.00363459287907896 0.00351559637069346 0.00281987813216374 0.00411639300158129 0.004262055987477;0.00665755897138818 0.00363459287907896 0.0357963993350775 0.0063560448774185 0.00510554598959984 0.00462401784582141 0.00551460231945696;0.00664791764191382 0.00351559637069346 0.0063560448774185 0.0351413945375412 0.0056216643435502 0.00404164714558347 0.00656248344743493;0.00414475997275271 0.00281987813216374 0.00510554598959984 0.0056216643435502 0.0339934541414348 0.00653629881061565 0.00459578574799959;0.00388381876965102 0.00411639300158129 0.00462401784582141 0.00404164714558347 0.00653629881061565 0.0348063525521791 0.00679711915979969;0.00587549996802542 0.004262055987477 0.00551460231945696 0.00656248344743493 0.00459578574799959 0.00679711915979969 0.0350865695299137]
intento: 58 tiempo: 0.017 [0.0334910152514899 0.00634168463745269 0.00407625052998372 0.00365616943787901 0.00475678164630357 0.0054814145318032 0.00543806954838744;0.00634168463745269 0.0352800802309449 0.0048600803061784 0.00470737791216515 0.00667333587130603 0.00638003324827034 0.00733709100297739;0.00407625052998372 0.0048600803061784 0.0345292802154331 0.00557534220745906 0.00533818606625465 0.00575231430856332 0.00601512700485292;0.00365616943787901 0.00470737791216515 0.00557534220745906 0.0345861221223263 0.00557459670902647 0.00489758875296149 0.00572374551699333;0.00475678164630357 0.00667333587130603 0.00533818606625465 0.00557459670902647 0.0340540991917493 0.00573780125897713 0.00633733150374026;0.0054814145318032 0.00638003324827034 0.00575231430856332 0.00489758875296149 0.00573780125897713 0.0364062714559499 0.00683710563375749;0.00543806954838744 0.00733709100297739 0.00601512700485292 0.00572374551699333 0.00633733150374026 0.00683710563375749 0.0363332781408791]
intento: 60 tiempo: 0.018 [0.0352080700827714 0.00652771426978212 0.00565493484738166 0.00464649970854885 0.00468486387074329 0.00601037300842185 0.0045387181885415;0.00652771426978212 0.03657466683809 0.00504020765446592 0.00557312257636743 0.00667575982318329 0.00675626336850951 0.00683057393060336;0.00565493484738166 0.00504020765446592 0.0365044290414208 0.00631343077390334 0.00612729078867939 0.00488176041057372 0.00587037709009468;0.00464649970854885 0.00557312257636743 0.00631343077390334 0.0362965731586153 0.00629197805605758 0.0045562921837471 0.00431035553258664;0.00468486387074329 0.00667575982318329 0.00612729078867939 0.00629197805605758 0.0369454522968412 0.00588171164694121 0.00518819967712661;0.00601037300842185 0.00675626336850951 0.00488176041057372 0.0045562921837471 0.00588171164694121 0.0376684566830488 0.00473140531761495;0.0045387181885415 0.00683057393060336 0.00587037709009468 0.00431035553258664 0.00518819967712661 0.00473140531761495 0.0366980820427771]
